Supplementary Data 2C. Differential gene expression in CD8A+ T cells at pre-treatment vs 12 weeks,,,,,
,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
MAN1A1,0.357144338,0.071405625,0.147,0.129,1
RABL6,0.357295326,0.090088731,0.255,0.216,1
MECP2,0.357338238,-0.071178826,0.169,0.177,1
CNOT8,0.357431059,-0.024044086,0.186,0.18,1
DDX54,0.357501925,0.078309774,0.182,0.149,1
CHMP3,0.357677879,-0.031835966,0.151,0.162,1
FUNDC2,0.357999816,0.025867569,0.269,0.26,1
CARS2,0.358130418,-0.041277112,0.106,0.118,1
NDUFS2,0.358258766,0.10928227,0.246,0.202,1
NEPRO,0.358332095,0.036220762,0.106,0.088,1
CDK9,0.358500545,-0.010067634,0.171,0.162,1
COIL,0.358999792,-0.003936042,0.111,0.114,1
TRPS1,0.359043783,0.043574656,0.054,0.042,1
RNF20,0.359181396,-0.0376716,0.09,0.097,1
MDN1,0.359228186,0.021596444,0.085,0.074,1
TGFBR1,0.359274828,0.07134183,0.153,0.124,1
PPP1R14B,0.359420579,-0.089889762,0.116,0.137,1
ZBED1,0.359707516,0.012860418,0.073,0.073,1
SMIM10L1,0.35985725,-0.048848476,0.195,0.211,1
KLHL20,0.359912685,0.0213949,0.071,0.057,1
RARS,0.359934006,0.04382051,0.072,0.055,1
KIAA1191,0.360152656,0.058621164,0.139,0.112,1
CAPRIN2,0.360174312,0.030689809,0.061,0.052,1
ANKLE2,0.360491586,0.013700512,0.171,0.169,1
SCCPDH,0.36054893,0.021208149,0.082,0.077,1
CANT1,0.360631097,0.073329392,0.071,0.055,1
RGL4,0.360740376,-0.009995947,0.07,0.075,1
PAPOLA,0.36087206,-0.022662338,0.348,0.34,1
POLR2C,0.360913174,-0.006492048,0.238,0.226,1
AC091271.1,0.361329705,0.082432321,0.093,0.069,1
BRAP,0.361374012,0.006996242,0.106,0.088,1
TMEM106C,0.361383433,0.02564144,0.133,0.127,1
PTCH1,0.36149456,0.007977985,0.074,0.071,1
PCF11,0.361941036,-0.031036421,0.2,0.209,1
NMRAL1,0.362047798,0.073306622,0.214,0.18,1
CPEB4,0.362115471,-0.053209843,0.039,0.051,1
THEM4,0.362507719,-0.065301386,0.137,0.155,1
TNRC6B,0.36253749,0.033666461,0.283,0.27,1
SCO2,0.362537999,-0.000895007,0.049,0.052,1
HIST1H2AC,0.36259476,0.0369287,0.069,0.057,1
THEMIS2,0.36291995,0.140441208,0.172,0.138,1
ISYNA1,0.362951032,-0.063743867,0.058,0.068,1
HK1,0.363389149,0.06069762,0.165,0.135,1
UBE2W,0.363517684,0.020295783,0.078,0.063,1
TMCO4,0.363549037,0.01936365,0.059,0.056,1
NDUFS7,0.363603807,-0.035995266,0.385,0.389,1
ZNF160,0.36361898,-0.020879087,0.097,0.101,1
BCAP29,0.363644551,0.064926006,0.144,0.115,1
CCDC97,0.363752929,0.017607176,0.078,0.075,1
RPLP1,0.363844156,-0.075849113,0.999,1,1
CMC1,0.364020095,-0.092164654,0.259,0.293,1
KLHL28,0.364718774,-0.0404615,0.147,0.157,1
MFSD1,0.364924275,-0.036009509,0.119,0.128,1
CA5B,0.365047006,-0.04505915,0.174,0.18,1
HLA-F-AS1,0.36514581,0.056362125,0.054,0.042,1
CC2D1A,0.365164376,0.066583684,0.101,0.078,1
CCDC58,0.365560515,0.008861777,0.053,0.055,1
DENND10,0.365731025,-0.025157578,0.092,0.091,1
CAMK4,0.366102377,-0.136326252,0.213,0.252,1
LSM1,0.366244563,-0.036655788,0.182,0.176,1
MAD2L1BP,0.366249047,0.051123073,0.054,0.038,1
SIRT2,0.366284473,0.101071954,0.177,0.138,1
ERGIC1,0.36629498,0.049904976,0.134,0.119,1
USP39,0.366356764,-0.002366864,0.143,0.14,1
EDC4,0.36636932,0.061727209,0.096,0.077,1
DNAJC13,0.366853307,-0.01489806,0.07,0.065,1
EMC4,0.367008541,0.007622069,0.325,0.313,1
CCDC71L,0.367060917,0.026242681,0.093,0.081,1
LUC7L2,0.367355567,-0.029492198,0.307,0.294,1
MAU2,0.367431974,0.066092354,0.112,0.088,1
RAD17,0.367724662,0.061821497,0.072,0.053,1
TBC1D19,0.367769253,0.038847725,0.07,0.055,1
SMARCD1,0.368108606,0.071168181,0.198,0.166,1
FASTK,0.368297827,0.024183053,0.163,0.155,1
ENO1,0.368744145,0.044785785,0.59,0.568,1
RPP30,0.36883218,-0.04338794,0.11,0.12,1
LRPPRC,0.368931217,0.090169003,0.165,0.133,1
BRD8,0.369472608,0.039109678,0.12,0.099,1
PPP1CB,0.369690455,-0.061104727,0.157,0.169,1
RAB6A,0.369906433,0.07951064,0.276,0.245,1
CC2D1B,0.370028068,0.054581771,0.062,0.049,1
RBL1,0.370117765,-0.047576388,0.092,0.091,1
SH2B3,0.370219655,-0.021865009,0.046,0.052,1
HS2ST1,0.37027961,0.000324354,0.048,0.053,1
RANBP2,0.370477811,0.05045712,0.139,0.12,1
RHOG,0.370867902,0.023255453,0.477,0.444,1
NSUN5,0.370869379,-0.056214514,0.124,0.13,1
TMEM87B,0.371446857,-0.095493135,0.095,0.107,1
RCHY1,0.37146342,-0.035822763,0.072,0.081,1
AC005670.3,0.371474727,-0.059422022,0.05,0.062,1
CCT3,0.371532137,0.11819748,0.342,0.29,1
PEX19,0.371569975,-0.030654116,0.073,0.081,1
CNNM3,0.371590531,0.071152084,0.111,0.09,1
SMG1,0.371676372,-0.029906799,0.266,0.276,1
DDHD1,0.371684085,-0.056311939,0.126,0.145,1
ATXN7,0.371805861,-0.048827023,0.12,0.12,1
APEX1,0.371870117,-0.025122584,0.262,0.267,1
HSBP1,0.371871708,-0.008029206,0.123,0.117,1
IRF7,0.372478218,0.080692591,0.161,0.134,1
ILK,0.37250319,0.109148076,0.225,0.186,1
FAHD2A,0.372650061,-0.038982616,0.067,0.076,1
SLC25A17,0.372827631,0.035013224,0.057,0.042,1
TEFM,0.372926171,-0.043458686,0.046,0.053,1
FAM89B,0.373303394,-0.032192718,0.13,0.132,1
SGMS1,0.373639953,0.060759434,0.057,0.043,1
MZT1,0.374526035,0.033795749,0.133,0.112,1
SUPT4H1,0.374834688,0.037117163,0.364,0.328,1
DHX9,0.374882727,0.099247223,0.193,0.161,1
ATP6V0E1,0.375119327,0.056670775,0.595,0.566,1
LMNB2,0.375161323,0.05262274,0.069,0.055,1
HMBOX1,0.375676038,0.000630695,0.065,0.068,1
HIPK3,0.375859631,0.003980231,0.126,0.125,1
RPP21,0.375884477,0.000948485,0.198,0.198,1
SYTL3,0.376002091,0.079696249,0.403,0.348,1
UTS2,0.376036974,2.24717809318986e-05,0.085,0.085,1
TMX2,0.376306951,0.047990938,0.119,0.095,1
DRG2,0.376496862,-0.004823569,0.154,0.157,1
ACOX1,0.376640204,-0.010343621,0.05,0.049,1
MINK1,0.376662822,0.042843268,0.14,0.131,1
CRELD1,0.376757144,0.005199379,0.096,0.094,1
FBXL17,0.37700339,0.043081308,0.124,0.116,1
TBCCD1,0.377455705,-0.005135623,0.059,0.062,1
HACD2,0.377475385,-0.032956648,0.072,0.076,1
PARP15,0.377522915,0.030313501,0.227,0.218,1
SRF,0.377572136,0.074274247,0.088,0.07,1
NDUFA9,0.377804034,0.047413361,0.223,0.192,1
SLC33A1,0.377919684,-0.041267301,0.072,0.079,1
GUCD1,0.377982291,0.05432,0.071,0.059,1
MEF2A,0.378080409,0.060222422,0.106,0.085,1
WSB2,0.378232224,0.086953014,0.145,0.114,1
TOPORS,0.378286534,0.014083555,0.111,0.113,1
GRPEL1,0.378420357,-0.008612455,0.147,0.139,1
WDR13,0.378608231,-0.036792645,0.102,0.104,1
NTMT1,0.378808643,0.061536078,0.106,0.082,1
DEF6,0.379031103,-0.017437715,0.361,0.34,1
CMIP,0.379041098,0.064189123,0.14,0.117,1
SP140,0.37930447,-0.016218292,0.215,0.22,1
MED13L,0.379387714,-0.060363097,0.087,0.099,1
ZNF740,0.379475733,0.043907642,0.063,0.046,1
UCHL5,0.37973285,0.098228492,0.198,0.161,1
COPS7A,0.379902905,-0.025890094,0.111,0.115,1
GTF3C3,0.380146337,0.03807035,0.062,0.054,1
TMEM161B,0.380195669,-0.039814155,0.045,0.052,1
PHF14,0.380553365,-0.053768808,0.196,0.209,1
PAXBP1,0.380572248,0.07724897,0.181,0.153,1
IPO8,0.380930126,0.003879251,0.083,0.084,1
KAT6A,0.380952603,0.045750994,0.171,0.148,1
CIZ1,0.381052899,0.089054308,0.173,0.139,1
RASA2,0.381100876,0.115322226,0.229,0.198,1
ELP5,0.381261061,-0.011210906,0.112,0.117,1
TSC2,0.381856188,0.064583226,0.089,0.072,1
N4BP2L1,0.381987427,-0.030737632,0.133,0.134,1
REPIN1,0.382137489,0.054195867,0.107,0.085,1
ORMDL1,0.382451789,0.071884572,0.283,0.242,1
MVB12A,0.382512714,0.078220047,0.08,0.06,1
LRRC8A,0.382706988,-0.000629302,0.105,0.101,1
JADE2,0.382726104,0.06369281,0.205,0.179,1
TFB2M,0.382897729,-0.021990877,0.051,0.053,1
DDI2,0.383414969,0.027043456,0.05,0.039,1
SUMF1,0.383809853,-0.005641784,0.081,0.077,1
FEM1A,0.38383713,-0.020924892,0.058,0.063,1
DNAJB12,0.383957279,0.025551929,0.111,0.101,1
EGLN1,0.384272275,0.001666562,0.145,0.142,1
TYW1,0.384338586,0.075294336,0.1,0.084,1
ATXN10,0.384547287,0.052028251,0.139,0.114,1
MDFIC,0.384760373,-0.060496616,0.243,0.255,1
PEA15,0.384842164,0.022159927,0.083,0.068,1
OSER1,0.384995669,0.075229275,0.182,0.146,1
TAF5L,0.385046455,0.031116331,0.055,0.049,1
CBR4,0.385081063,0.046205053,0.06,0.051,1
GTPBP4,0.385212094,0.024816964,0.098,0.086,1
BRWD3,0.385478651,-0.037965849,0.064,0.061,1
TMEM126A,0.385644279,0.058914744,0.11,0.099,1
KIAA1328,0.385820088,-0.032181916,0.044,0.052,1
KLF12,0.385892031,0.019051894,0.176,0.173,1
SAMD3,0.385972137,-0.01575937,0.529,0.523,1
AKR7A2,0.385984182,-0.017415294,0.196,0.2,1
LINC02256,0.38613839,-0.055526837,0.045,0.055,1
TPR,0.386256172,0.036833417,0.407,0.365,1
PDE7A,0.386303824,0.042537317,0.238,0.214,1
GMEB1,0.386377736,0.05947678,0.086,0.071,1
ATP6V1D,0.386471745,0.031954228,0.08,0.073,1
C8orf82,0.386530122,0.072152303,0.063,0.047,1
CRNKL1,0.386600356,-0.055491607,0.11,0.12,1
POLR1D,0.387051373,-0.033248641,0.383,0.387,1
EMG1,0.387148753,0.063699864,0.092,0.071,1
RGS3,0.387255088,0.06284772,0.198,0.159,1
XBP1,0.387292753,0.00743975,0.437,0.431,1
DHRSX,0.387587132,-0.005172232,0.057,0.063,1
STAT5B,0.387738202,-0.02289431,0.166,0.175,1
SPTLC2,0.387787451,-0.021439154,0.088,0.097,1
ADCK2,0.387906651,0.068185183,0.08,0.061,1
NSD3,0.388115122,-0.075810116,0.397,0.412,1
GTF3C1,0.388162583,0.085822616,0.195,0.163,1
PURA,0.388275506,0.070486406,0.317,0.29,1
AGPAT2,0.388389286,-0.053867337,0.058,0.066,1
PEX6,0.388465744,0.021454921,0.076,0.071,1
MED19,0.388498227,-0.029600034,0.111,0.114,1
MAPKAP1,0.388555915,-0.03657382,0.137,0.146,1
SEC63,0.388574056,-0.067973074,0.171,0.186,1
MARCH7,0.388582485,-0.001474437,0.205,0.189,1
SNX27,0.388684534,0.050526723,0.103,0.087,1
SOCS2,0.388738317,-0.020279369,0.06,0.062,1
OVCA2,0.389033479,-0.007910887,0.106,0.102,1
KLF16,0.389429486,0.053571252,0.059,0.047,1
PI4KA,0.389631742,0.050203494,0.137,0.127,1
TMEM62,0.39000582,0.053885328,0.071,0.055,1
IL12RB1,0.390477737,0.084503543,0.215,0.194,1
MOCS2,0.390672643,-0.022629735,0.082,0.091,1
TMC6,0.390689641,0.035447293,0.414,0.393,1
CINP,0.39082563,0.071727513,0.095,0.074,1
PPP6R3,0.391091827,0.049800662,0.147,0.125,1
ISOC2,0.391243667,-0.01981877,0.054,0.061,1
BAG5,0.391384314,-0.037038236,0.128,0.136,1
NCSTN,0.391386831,0.010249375,0.107,0.107,1
PSME1,0.391574256,0.08070415,0.847,0.822,1
STK17B,0.391613033,-0.143502009,0.47,0.487,1
NECAP1,0.391646393,-0.054354956,0.102,0.112,1
THAP11,0.39165829,-0.009289818,0.253,0.241,1
ALG3,0.391763856,-0.019649708,0.088,0.085,1
MAPKAPK3,0.391920151,-0.027342813,0.117,0.119,1
CASP8,0.392493148,-0.002047361,0.407,0.407,1
ANGEL2,0.392801703,-0.062738432,0.104,0.11,1
PLCL2,0.392842077,-0.017176875,0.191,0.203,1
PLOD3,0.393120053,0.096975527,0.126,0.094,1
RXYLT1,0.393134448,-0.022227173,0.043,0.05,1
RAB11B,0.393171097,0.025202876,0.373,0.363,1
NSMAF,0.393291743,0.02078424,0.129,0.127,1
TIPRL,0.39332457,0.00814255,0.172,0.158,1
FHOD1,0.393367202,-0.020336008,0.064,0.068,1
WDR45B,0.393703527,0.005835999,0.107,0.104,1
RBM15,0.393858714,0.060132931,0.084,0.072,1
MITD1,0.393931266,0.020193458,0.153,0.146,1
ATP6V0B,0.394334791,0.036209089,0.398,0.382,1
B3GAT3,0.39477643,-0.000615852,0.177,0.182,1
ZNF830,0.394781266,-0.043799518,0.131,0.145,1
ALDH9A1,0.395530667,-0.007037729,0.193,0.185,1
RBMX,0.395652643,-8.22E-05,0.36,0.354,1
IMPDH1,0.395866462,-0.026272662,0.139,0.145,1
ZC3H13,0.396084796,0.052516955,0.203,0.185,1
PMVK,0.396088935,-0.04474062,0.09,0.096,1
TUSC2,0.396096042,-0.000190656,0.173,0.165,1
STAG1,0.396245519,-0.013975444,0.106,0.112,1
RAP1A,0.396502584,0.080124454,0.411,0.362,1
HDAC6,0.396962869,0.02940695,0.055,0.04,1
SKA2,0.397531818,-0.024230548,0.091,0.093,1
AC073111.4,0.397564407,-0.02921858,0.078,0.085,1
PPWD1,0.398434891,0.031950498,0.129,0.12,1
EIF2AK2,0.398608788,-0.068645476,0.121,0.135,1
AP3M1,0.398634898,-0.031094064,0.094,0.093,1
HNRNPK,0.398773061,0.084593753,0.712,0.681,1
TAOK2,0.399288307,0.065295851,0.063,0.046,1
SEC11A,0.399417693,0.035640383,0.377,0.359,1
ADAP1,0.399485241,0.008700257,0.149,0.145,1
TINF2,0.399592541,0.016129063,0.211,0.191,1
USP12,0.399992893,-0.078463193,0.095,0.1,1
CSTF2,0.400134435,0.037274226,0.05,0.037,1
SYF2,0.400176191,-0.029923485,0.384,0.382,1
PLBD2,0.40023879,0.051912116,0.062,0.05,1
UTRN,0.400299826,0.080041742,0.428,0.388,1
HCP5,0.400339832,0.088605362,0.151,0.119,1
PHB2,0.400344971,-0.011797577,0.454,0.449,1
ZNF414,0.400608399,0.058195503,0.091,0.076,1
KCTD5,0.401028004,-0.007435252,0.054,0.055,1
OSTM1,0.40118054,0.004968696,0.179,0.164,1
POLR3D,0.401238288,-0.03596998,0.055,0.062,1
ASXL1,0.401647864,0.079686897,0.267,0.232,1
NUS1,0.401653284,-0.036341849,0.084,0.094,1
RPUSD1,0.401757117,-0.027045004,0.093,0.094,1
NSMF,0.401786496,0.07304582,0.126,0.103,1
SEL1L,0.402168601,0.086395718,0.155,0.124,1
SEPTIN2,0.402193053,-0.030033068,0.326,0.328,1
C6orf47,0.402491097,-0.017053778,0.097,0.094,1
ZNF444,0.402498213,-0.022928231,0.046,0.051,1
ADRB2,0.402599577,0.022330285,0.386,0.346,1
ANAPC5,0.402835822,-0.035047589,0.394,0.398,1
HERC5,0.402847699,-0.052747501,0.065,0.075,1
SCAMP1,0.40309056,-0.020539743,0.098,0.094,1
RB1,0.403553322,0.082211828,0.209,0.17,1
FASLG,0.40399455,0.148561649,0.135,0.099,1
TOPBP1,0.404706712,0.089242094,0.126,0.096,1
PAFAH1B3,0.405066466,0.048553212,0.09,0.08,1
AFDN,0.405163017,0.014499382,0.096,0.091,1
MFSD5,0.405492749,-0.01766128,0.109,0.11,1
SATB1,0.405635113,-0.130659303,0.13,0.154,1
MRPS25,0.405642466,-0.039802759,0.1,0.099,1
PLPP5,0.406085267,-0.051652873,0.085,0.091,1
COPZ1,0.406433081,0.028623165,0.257,0.247,1
EIF2S1,0.406654151,-0.033757963,0.138,0.14,1
ACADS,0.406718488,-0.021421332,0.072,0.077,1
COG5,0.40681312,0.072621951,0.128,0.107,1
PDE4DIP,0.406998575,-0.049323056,0.073,0.075,1
ERP44,0.407377212,0.030695075,0.228,0.218,1
ABCD3,0.407396618,0.028635108,0.057,0.046,1
GIT1,0.407830728,0.062033674,0.124,0.1,1
RPA2,0.408025795,0.134745081,0.308,0.258,1
RBM4,0.408037687,-0.008805936,0.236,0.233,1
PITRM1,0.408094338,0.05132977,0.073,0.061,1
ATXN7L3,0.408446834,0.061119854,0.061,0.045,1
DNAJC3,0.408667141,-0.013604092,0.233,0.237,1
PGD,0.408682903,0.089542715,0.13,0.102,1
TMUB2,0.408778533,-0.008287147,0.127,0.132,1
GNL3L,0.409273338,0.009998025,0.093,0.081,1
RECQL,0.4094032,0.059288385,0.252,0.229,1
FAM214A,0.40942908,-0.061133555,0.118,0.122,1
AP1S2,0.40999372,-0.013194591,0.12,0.116,1
AP1B1,0.410245207,0.097704269,0.104,0.078,1
GCC1,0.410260985,0.042930213,0.057,0.04,1
CLTC,0.41045393,0.071371898,0.203,0.18,1
CCAR1,0.411469353,0.034155847,0.212,0.181,1
WDR45,0.411746827,-0.000381321,0.212,0.197,1
MAST3,0.411768487,0.076379198,0.092,0.068,1
NOB1,0.411786216,0.030185479,0.143,0.141,1
KHSRP,0.411968309,-0.053643654,0.063,0.07,1
RPS5,0.412015437,-0.050940235,0.981,0.984,1
ZNF276,0.412044071,0.030418385,0.301,0.292,1
HEMK1,0.412280035,-0.037758567,0.068,0.073,1
EXOSC5,0.412327883,-0.037605822,0.061,0.07,1
PACC1,0.412510388,0.040784342,0.054,0.048,1
ICK,0.412649725,-0.024350563,0.047,0.051,1
RRP1,0.412708305,0.051938193,0.06,0.046,1
WDR11,0.412886927,-0.01153094,0.063,0.068,1
TMF1,0.4131742,0.080448738,0.254,0.22,1
TFIP11,0.413359478,-0.060066117,0.084,0.09,1
PRKCD,0.413525081,0.050998636,0.077,0.06,1
METTL16,0.413606686,-0.077981227,0.069,0.081,1
NUP37,0.413697082,-0.038696368,0.045,0.052,1
CASP2,0.413839656,-0.006137357,0.054,0.051,1
ETFA,0.413865582,0.123725974,0.22,0.18,1
PPM1A,0.413961513,0.014785328,0.128,0.111,1
XAB2,0.413975486,0.021246597,0.147,0.144,1
NT5C3A,0.414067594,-0.00957216,0.167,0.172,1
TTC21B,0.414155171,0.04107438,0.057,0.044,1
IPO5,0.41451291,0.078876808,0.146,0.117,1
RAP1GAP2,0.414627749,0.011304919,0.157,0.151,1
SLC30A5,0.414647597,-0.049146993,0.097,0.107,1
SECISBP2L,0.415339437,0.046050178,0.189,0.173,1
GCHFR,0.415421839,0.032125517,0.077,0.076,1
UBE2Q1,0.415717995,0.043983891,0.098,0.075,1
STX7,0.415747265,0.050659857,0.11,0.085,1
RPS6KA3,0.415773132,-0.089882809,0.19,0.208,1
SCFD2,0.415901561,0.023068589,0.054,0.048,1
TMEM101,0.416060435,0.046725127,0.096,0.075,1
SYPL1,0.416141699,-0.040052514,0.069,0.081,1
OGFOD1,0.416276724,-0.012428974,0.063,0.057,1
EBNA1BP2,0.416528914,-0.046729913,0.097,0.104,1
RELL1,0.416544144,-0.048607194,0.051,0.062,1
RALGAPB,0.416811322,0.045883804,0.084,0.068,1
DDX60L,0.416836743,-0.038601088,0.102,0.101,1
DCAF10,0.417773621,-0.038210942,0.107,0.113,1
TARDBP,0.417777759,-0.048738225,0.116,0.124,1
MLX,0.417878104,0.045399075,0.194,0.183,1
ITPA,0.418070037,-0.014426605,0.172,0.168,1
ZC3H12A,0.41808459,0.008784686,0.098,0.085,1
AGTPBP1,0.418554606,-0.041057579,0.202,0.209,1
MAP2K1,0.419016637,0.053201687,0.147,0.13,1
POLR2D,0.419255594,0.049219063,0.109,0.087,1
CALHM2,0.419318842,0.073831165,0.168,0.133,1
PRUNE1,0.419342784,0.068189409,0.069,0.049,1
SLC25A25,0.419674646,-0.002462689,0.064,0.055,1
GMEB2,0.419955291,0.035348168,0.053,0.043,1
MRPL20-AS1,0.420013107,-0.010173728,0.055,0.057,1
CLSTN3,0.420378124,0.060600452,0.149,0.118,1
IARS2,0.420390672,-0.012852025,0.145,0.149,1
GIMAP1,0.420401796,0.038756752,0.359,0.33,1
POGZ,0.420490911,0.03621283,0.13,0.125,1
YLPM1,0.420846404,0.036947933,0.123,0.114,1
SCRIB,0.420890495,0.053915301,0.054,0.041,1
BBS9,0.421076876,0.007143831,0.063,0.053,1
EXOC3,0.42160957,0.061910332,0.094,0.069,1
TPD52L2,0.421798412,0.033396964,0.15,0.144,1
ATG2A,0.421846896,0.052643549,0.119,0.105,1
TBC1D1,0.422516567,0.069001381,0.149,0.121,1
MZT2A,0.422696217,-0.077827358,0.271,0.281,1
MLLT3,0.422701478,0.016933859,0.12,0.105,1
ZZEF1,0.422766097,0.074176558,0.143,0.123,1
NPEPPS,0.422858352,-0.027640215,0.237,0.244,1
PRKD3,0.422949614,0.040735193,0.095,0.075,1
UBE2F,0.423066703,0.084188575,0.318,0.286,1
PEX16,0.423087144,0.022979486,0.19,0.186,1
MED14,0.423105216,0.001284137,0.064,0.059,1
NDUFA2,0.423369352,-0.01698425,0.369,0.362,1
DMAP1,0.423669141,-0.044126284,0.12,0.129,1
AJM1,0.423694067,0.009303487,0.081,0.082,1
ZNF143,0.4237726,-0.034799906,0.072,0.075,1
AOAH,0.423844939,0.107237126,0.49,0.442,1
LRRC8C,0.423970085,0.030849666,0.084,0.074,1
PHF19,0.42415289,-0.030387929,0.046,0.052,1
DICER1,0.424325317,-0.049722373,0.087,0.094,1
NUP85,0.424457854,0.025460798,0.054,0.049,1
BX284668.6,0.424629465,0.0460646,0.052,0.038,1
TRAPPC5,0.424645849,-0.069695621,0.301,0.313,1
SURF1,0.425208096,-0.065779877,0.201,0.211,1
TMOD3,0.425386583,0.087674406,0.344,0.303,1
KBTBD2,0.425407004,-0.027266609,0.115,0.12,1
HPRT1,0.425617553,0.065807337,0.13,0.104,1
ITPRIP,0.425670035,0.065100922,0.108,0.093,1
NR2C2,0.425848425,0.047920262,0.101,0.09,1
SNF8,0.4260189,0.031514061,0.217,0.208,1
SPIDR,0.426165358,-0.028647314,0.11,0.109,1
BAK1,0.426422159,0.083222996,0.139,0.109,1
DCAF5,0.426674666,0.077228587,0.285,0.248,1
TMEM87A,0.426752355,0.099161424,0.19,0.154,1
C1QBP,0.426820932,-0.029181171,0.316,0.318,1
ZNF292,0.426916153,0.033827504,0.262,0.237,1
GZMM,0.426964293,0.119582003,0.825,0.779,1
N4BP2,0.42697213,0.013416622,0.062,0.051,1
SLC25A37,0.427011671,-0.001513419,0.051,0.056,1
TMEM222,0.427115857,-0.019102292,0.143,0.144,1
TXN,0.4271585,0.0041663,0.42,0.406,1
GTPBP6,0.42751429,0.065115232,0.235,0.199,1
NPC2,0.42774854,-0.015155124,0.155,0.152,1
MCOLN2,0.427784944,0.018232236,0.088,0.088,1
RANBP3,0.427803468,0.007480674,0.091,0.093,1
DCUN1D1,0.427860346,-0.029854262,0.054,0.062,1
CDK5RAP2,0.427922544,-0.029504286,0.104,0.101,1
NMD3,0.427972557,0.019185242,0.067,0.068,1
FIBP,0.428289418,-0.015462007,0.214,0.204,1
PPP2CB,0.428427287,0.026171997,0.071,0.055,1
PHF1,0.428519833,-0.064210976,0.26,0.272,1
RNF216,0.428529223,0.013549631,0.213,0.19,1
ZNF384,0.428685492,0.07219323,0.148,0.13,1
LRRC45,0.428849446,0.02138035,0.051,0.043,1
PLEKHM1,0.428940749,0.063074048,0.146,0.13,1
SAP30L,0.429022486,0.004843109,0.133,0.133,1
ITPKB,0.429555171,-0.039699637,0.105,0.111,1
CGAS,0.429577358,0.03777402,0.068,0.054,1
SNX4,0.429973347,0.058403974,0.098,0.075,1
IFFO2,0.430404748,0.058997387,0.132,0.109,1
SLC38A6,0.43056559,-0.042780239,0.047,0.053,1
VPS51,0.430932224,0.062180999,0.287,0.261,1
RPS6KB2,0.431412788,0.060260569,0.24,0.205,1
RPRD2,0.431473092,0.026852428,0.1,0.091,1
MORF4L1,0.431505658,0.025685061,0.58,0.566,1
C5orf56,0.431658182,-0.028819231,0.408,0.399,1
ELP6,0.43169236,-0.03035042,0.097,0.098,1
CYB5B,0.431983392,0.015013693,0.182,0.173,1
CACNA2D4,0.432107732,0.014620534,0.053,0.047,1
EML2,0.432192146,-0.010598246,0.134,0.128,1
PTPRE,0.432271328,0.073637719,0.263,0.219,1
CHD8,0.432343047,0.056935966,0.135,0.119,1
PCCB,0.4326996,0.021914388,0.072,0.059,1
NHLRC2,0.432767561,-0.043352377,0.048,0.055,1
RPA3,0.433071954,-0.041343039,0.143,0.149,1
CAMTA2,0.43311406,-0.005106459,0.067,0.061,1
AC020659.1,0.433210305,-0.024787662,0.079,0.08,1
ASH2L,0.433304346,0.043460144,0.061,0.047,1
TAF6L,0.433325699,-0.062079447,0.061,0.071,1
PRDX1,0.433586543,-0.007838846,0.37,0.364,1
TTC22,0.433621741,-0.004274196,0.051,0.055,1
PCGF6,0.433813263,0.0505165,0.065,0.048,1
PDLIM5,0.434146312,0.066598316,0.121,0.106,1
CCNB1IP1,0.43415044,-0.017765319,0.115,0.12,1
YIPF6,0.434284291,-0.0070275,0.052,0.054,1
IREB2,0.434334085,-0.013147203,0.148,0.138,1
ACBD3,0.434766692,0.015050816,0.116,0.113,1
HERC4,0.435036304,0.032871259,0.098,0.092,1
IFT52,0.435085146,-0.013145802,0.104,0.103,1
SEC61A1,0.435165975,-0.040395176,0.254,0.254,1
ZNF787,0.435652776,0.07442402,0.075,0.056,1
GTPBP10,0.435805736,-0.036463424,0.087,0.087,1
UBN1,0.435860762,-0.002349834,0.235,0.237,1
THADA,0.436327224,0.044213994,0.062,0.057,1
CEBPG,0.436612535,0.053609131,0.102,0.091,1
TMEM127,0.436896688,0.041659602,0.114,0.099,1
RNF214,0.436971703,-0.025604292,0.076,0.075,1
STMN1,0.437263128,-1.42E-05,0.156,0.146,1
ADPGK,0.43748819,-0.017053006,0.159,0.154,1
ANKRD44,0.437880346,-0.010467971,0.401,0.399,1
LILRB1,0.438014384,0.124349157,0.178,0.136,1
CUL4B,0.438178304,0.044670681,0.054,0.04,1
ALKBH5,0.438264958,0.095027045,0.253,0.218,1
POLL,0.438284471,0.006092084,0.057,0.047,1
PRR5L,0.438508601,0.078410249,0.204,0.179,1
THYN1,0.438959231,-0.060466731,0.185,0.195,1
RASA3,0.438972013,-0.030063105,0.349,0.341,1
HGH1,0.439773686,0.028022172,0.065,0.052,1
FUT11,0.439863185,-0.004292898,0.225,0.212,1
UBA7,0.439925538,0.025997065,0.111,0.108,1
SURF4,0.44032779,0.116530097,0.327,0.279,1
HAUS6,0.440349733,0.049553973,0.072,0.055,1
PCNT,0.440660144,0.091898321,0.156,0.13,1
ATE1,0.440729918,-0.037967105,0.109,0.11,1
MOSPD2,0.440817249,-0.017479824,0.05,0.05,1
PTPRJ,0.440932516,0.105887216,0.249,0.22,1
RAB27A,0.441483462,0.050168776,0.294,0.258,1
POLD2,0.441604688,0.029924425,0.097,0.084,1
VPS36,0.441652043,-0.018460158,0.255,0.258,1
COA6,0.441779882,0.026813172,0.103,0.099,1
DEXI,0.442144133,0.000123811,0.126,0.118,1
